Reservoir_name,Basin,Agency_name,Lat,Long,Date,Year,Month,Full_reservoir_level,Live_capacity_FRL,Storage,Level
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-13,2023,8,830,2.615,2.193,819.5869230769231
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-22,2023,8,830,2.615,2.214,820.1130769230768
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-28,2023,8,830,2.615,2.235,820.6392307692307
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-01,2023,8,830,2.615,2.256,821.1653846153846
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-08,2023,8,830,2.615,2.277,821.6915384615385
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-21,2023,8,830,2.615,2.298,822.2176923076922
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-23,2023,8,830,2.615,2.319,822.7438461538461
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-31,2023,8,830,2.615,2.34,823.27
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-02,2023,8,830,2.615,2.1704999999999997,818.985
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-03,2023,8,830,2.615,2.001,814.7
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-04,2023,8,830,2.615,2.03925,815.6975
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-14,2023,8,830,2.615,2.0774999999999997,816.695
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-16,2023,8,830,2.615,2.11575,817.6925000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-17,2023,8,830,2.615,2.154,818.69
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-18,2023,8,830,2.615,2.2,819.845
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-24,2023,8,830,2.615,2.246,821.0
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-25,2023,8,830,2.615,2.2702142857142857,821.58
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-26,2023,8,830,2.615,2.2944285714285715,822.16
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-29,2023,8,830,2.615,2.3186428571428572,822.74
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-30,2023,8,830,2.615,2.342857142857143,823.32
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-06,2023,8,830,2.615,2.3670714285714287,823.9
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-15,2023,8,830,2.615,2.3912857142857145,824.48
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-08-27,2023,8,830,2.615,2.4154999999999998,825.06
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-09,2023,9,830,2.615,2.4397142857142855,825.64
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-10,2023,9,830,2.615,2.4639285714285712,826.22
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-13,2023,9,830,2.615,2.488142857142857,826.8
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-15,2023,9,830,2.615,2.5123571428571427,827.38
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-19,2023,9,830,2.615,2.5365714285714285,827.96
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-27,2023,9,830,2.615,2.560785714285714,828.54
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-29,2023,9,830,2.615,2.585,829.12
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-02,2023,9,830,2.615,2.5591666666666666,828.5066666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-04,2023,9,830,2.615,2.533333333333333,827.8933333333333
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-05,2023,9,830,2.615,2.5075000000000003,827.28
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-18,2023,9,830,2.615,2.481666666666667,826.6666666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-03,2023,9,830,2.615,2.4558333333333335,826.0533333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-06,2023,9,830,2.615,2.43,825.44
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-07,2023,9,830,2.615,2.448666666666667,825.8966666666666
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-12,2023,9,830,2.615,2.4673333333333334,826.3533333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-14,2023,9,830,2.615,2.486,826.81
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-24,2023,9,830,2.615,2.494857142857143,827.0157142857142
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-26,2023,9,830,2.615,2.503714285714286,827.2214285714285
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-28,2023,9,830,2.615,2.512571428571429,827.4271428571428
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-08,2023,9,830,2.615,2.5214285714285714,827.6328571428571
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-16,2023,9,830,2.615,2.5302857142857142,827.8385714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-20,2023,9,830,2.615,2.539142857142857,828.0442857142857
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-21,2023,9,830,2.615,2.548,828.25
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-22,2023,9,830,2.615,2.5522222222222224,828.3477777777778
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-30,2023,9,830,2.615,2.5564444444444443,828.4455555555555
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-01,2023,9,830,2.615,2.5606666666666666,828.5433333333333
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-11,2023,9,830,2.615,2.564888888888889,828.6411111111111
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-17,2023,9,830,2.615,2.569111111111111,828.7388888888889
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-23,2023,9,830,2.615,2.5733333333333333,828.8366666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-09-25,2023,9,830,2.615,2.5775555555555556,828.9344444444445
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-03,2023,10,830,2.615,2.5817777777777775,829.0322222222222
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-05,2023,10,830,2.615,2.586,829.13
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-06,2023,10,830,2.615,2.583272727272727,829.0709090909091
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-09,2023,10,830,2.615,2.5805454545454545,829.0118181818182
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-11,2023,10,830,2.615,2.5778181818181816,828.9527272727273
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-13,2023,10,830,2.615,2.575090909090909,828.8936363636363
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-01,2023,10,830,2.615,2.572363636363636,828.8345454545455
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-02,2023,10,830,2.615,2.5696363636363637,828.7754545454545
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-04,2023,10,830,2.615,2.566909090909091,828.7163636363637
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-08,2023,10,830,2.615,2.5641818181818183,828.6572727272727
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-10,2023,10,830,2.615,2.5614545454545454,828.5981818181818
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-14,2023,10,830,2.615,2.558727272727273,828.5390909090909
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-19,2023,10,830,2.615,2.556,828.48
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-30,2023,10,830,2.615,2.567,828.71
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-31,2023,10,830,2.615,2.578,828.9399999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-12,2023,10,830,2.615,2.589,829.17
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-16,2023,10,830,2.615,2.572285714285714,828.7714285714285
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-17,2023,10,830,2.615,2.5555714285714286,828.3728571428571
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-18,2023,10,830,2.615,2.5388571428571427,827.9742857142857
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-07,2023,10,830,2.615,2.5221428571428572,827.5757142857143
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-15,2023,10,830,2.615,2.5054285714285713,827.1771428571428
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-29,2023,10,830,2.615,2.488714285714286,826.7785714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-10-20,2023,10,830,2.615,2.472,826.38
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-06,2023,11,830,2.615,2.455285714285714,825.9814285714285
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-13,2023,11,830,2.615,2.4385714285714286,825.582857142857
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-14,2023,11,830,2.615,2.4218571428571427,825.1842857142857
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-17,2023,11,830,2.615,2.4051428571428572,824.7857142857142
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-26,2023,11,830,2.615,2.3884285714285713,824.3871428571429
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-19,2023,11,830,2.615,2.371714285714286,823.9885714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-21,2023,11,830,2.615,2.355,823.5899999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-24,2023,11,830,2.615,2.338285714285714,823.1914285714286
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-25,2023,11,830,2.615,2.3215714285714286,822.7928571428571
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-28,2023,11,830,2.615,2.3048571428571427,822.3942857142856
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-07,2023,11,830,2.615,2.2881428571428573,821.9957142857143
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-10,2023,11,830,2.615,2.2714285714285714,821.5971428571428
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-11,2023,11,830,2.615,2.254714285714286,821.1985714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-16,2023,11,830,2.615,2.238,820.8
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-18,2023,11,830,2.615,2.2765,821.7325
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-22,2023,11,830,2.615,2.315,822.665
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-01,2023,11,830,2.615,2.3535,823.5975
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-02,2023,11,830,2.615,2.392,824.53
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-03,2023,11,830,2.615,2.3762,824.158
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-04,2023,11,830,2.615,2.3604,823.786
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-05,2023,11,830,2.615,2.3446000000000002,823.414
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-08,2023,11,830,2.615,2.3288,823.0419999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-09,2023,11,830,2.615,2.313,822.67
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-12,2023,11,830,2.615,2.27525,821.7349999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-15,2023,11,830,2.615,2.2375,820.8
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-20,2023,11,830,2.615,2.19975,819.865
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-23,2023,11,830,2.615,2.162,818.93
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-27,2023,11,830,2.615,2.1483333333333334,818.49
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-29,2023,11,830,2.615,2.1346666666666665,818.05
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-11-30,2023,11,830,2.615,2.121,817.61
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-02,2023,12,830,2.615,2.005333333333333,814.65
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-03,2023,12,830,2.615,1.8896666666666666,811.69
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-28,2023,12,830,2.615,1.774,808.73
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-30,2023,12,830,2.615,1.7830833333333334,808.9633333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-01,2023,12,830,2.615,1.7921666666666667,809.1966666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-20,2023,12,830,2.615,1.80125,809.4300000000001
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-25,2023,12,830,2.615,1.8103333333333333,809.6633333333333
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-26,2023,12,830,2.615,1.8194166666666667,809.8966666666666
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-06,2023,12,830,2.615,1.8285,810.13
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-08,2023,12,830,2.615,1.8375833333333333,810.3633333333333
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-10,2023,12,830,2.615,1.8466666666666667,810.5966666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-11,2023,12,830,2.615,1.85575,810.8299999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-12,2023,12,830,2.615,1.8648333333333333,811.0633333333333
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-18,2023,12,830,2.615,1.8739166666666667,811.2966666666666
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-21,2023,12,830,2.615,1.883,811.53
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-24,2023,12,830,2.615,1.8981818181818182,811.9372727272727
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-31,2023,12,830,2.615,1.9133636363636364,812.3445454545455
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-05,2023,12,830,2.615,1.9285454545454546,812.7518181818182
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-13,2023,12,830,2.615,1.9437272727272727,813.1590909090909
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-15,2023,12,830,2.615,1.9589090909090907,813.5663636363636
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-16,2023,12,830,2.615,1.974090909090909,813.9736363636364
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-23,2023,12,830,2.615,1.989272727272727,814.3809090909091
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-27,2023,12,830,2.615,2.0044545454545455,814.7881818181818
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-29,2023,12,830,2.615,2.0196363636363635,815.1954545454545
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-04,2023,12,830,2.615,2.0348181818181814,815.6027272727273
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-07,2023,12,830,2.615,2.05,816.01
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-09,2023,12,830,2.615,2.0105,814.96
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-14,2023,12,830,2.615,1.971,813.91
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-17,2023,12,830,2.615,1.9175714285714287,812.3985714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-19,2023,12,830,2.615,1.864142857142857,810.8871428571429
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2023-12-22,2023,12,830,2.615,1.8107142857142857,809.3757142857143
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-01,2024,1,830,2.615,1.7572857142857143,807.8642857142858
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-03,2024,1,830,2.615,1.7038571428571427,806.3528571428571
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-09,2024,1,830,2.615,1.6504285714285714,804.8414285714287
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-11,2024,1,830,2.615,1.597,803.33
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-17,2024,1,830,2.615,1.5786,802.774
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-31,2024,1,830,2.615,1.5602,802.218
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-13,2024,1,830,2.615,1.5417999999999998,801.662
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-14,2024,1,830,2.615,1.5233999999999999,801.106
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-18,2024,1,830,2.615,1.505,800.55
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-02,2024,1,830,2.615,1.5211818181818182,801.0354545454545
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-06,2024,1,830,2.615,1.5373636363636363,801.5209090909091
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-08,2024,1,830,2.615,1.5535454545454546,802.0063636363636
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-15,2024,1,830,2.615,1.5697272727272726,802.4918181818182
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-16,2024,1,830,2.615,1.585909090909091,802.9772727272727
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-19,2024,1,830,2.615,1.602090909090909,803.4627272727272
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-24,2024,1,830,2.615,1.6182727272727273,803.9481818181818
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-28,2024,1,830,2.615,1.6344545454545454,804.4336363636363
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-29,2024,1,830,2.615,1.6506363636363637,804.9190909090909
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-30,2024,1,830,2.615,1.666818181818182,805.4045454545454
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-04,2024,1,830,2.615,1.683,805.89
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-05,2024,1,830,2.615,1.6353333333333333,804.4433333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-07,2024,1,830,2.615,1.5876666666666668,802.9966666666667
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-21,2024,1,830,2.615,1.54,801.55
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-22,2024,1,830,2.615,1.4923333333333333,800.1033333333334
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-23,2024,1,830,2.615,1.4446666666666668,798.6566666666668
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-25,2024,1,830,2.615,1.397,797.21
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-26,2024,1,830,2.615,1.3819473684210526,796.7131578947369
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-10,2024,1,830,2.615,1.3668947368421054,796.2163157894737
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-12,2024,1,830,2.615,1.351842105263158,795.7194736842106
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-20,2024,1,830,2.615,1.3367894736842105,795.2226315789474
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-01-27,2024,1,830,2.615,1.321736842105263,794.7257894736842
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-09,2024,2,830,2.615,1.306684210526316,794.228947368421
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-12,2024,2,830,2.615,1.2916315789473685,793.7321052631579
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-14,2024,2,830,2.615,1.276578947368421,793.2352631578948
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-16,2024,2,830,2.615,1.2615263157894736,792.7384210526316
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-17,2024,2,830,2.615,1.2464736842105264,792.2415789473685
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-18,2024,2,830,2.615,1.231421052631579,791.7447368421052
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-19,2024,2,830,2.615,1.2163684210526315,791.2478947368421
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-24,2024,2,830,2.615,1.2013157894736843,790.751052631579
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-28,2024,2,830,2.615,1.186263157894737,790.2542105263158
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-04,2024,2,830,2.615,1.1712105263157895,789.7573684210527
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-07,2024,2,830,2.615,1.156157894736842,789.2605263157894
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-10,2024,2,830,2.615,1.1411052631578946,788.7636842105263
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-13,2024,2,830,2.615,1.1260526315789474,788.2668421052631
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-15,2024,2,830,2.615,1.111,787.77
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-26,2024,2,830,2.615,1.03,784.425
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-29,2024,2,830,2.615,0.949,781.08
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-02,2024,2,830,2.615,0.9991428571428571,782.9314285714286
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-05,2024,2,830,2.615,1.0492857142857144,784.7828571428572
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-11,2024,2,830,2.615,1.0994285714285714,786.6342857142857
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-21,2024,2,830,2.615,1.1495714285714285,788.4857142857143
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-23,2024,2,830,2.615,1.1997142857142857,790.3371428571428
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-27,2024,2,830,2.615,1.249857142857143,792.1885714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-01,2024,2,830,2.615,1.3,794.04
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-03,2024,2,830,2.615,1.2683333333333333,793.0266666666666
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-06,2024,2,830,2.615,1.2366666666666668,792.0133333333333
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-08,2024,2,830,2.615,1.205,791.0
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-20,2024,2,830,2.615,1.1255000000000002,787.77
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-22,2024,2,830,2.615,1.046,784.54
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-02-25,2024,2,830,2.615,1.0054,783.2679999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-11,2024,3,830,2.615,0.9648,781.996
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-17,2024,3,830,2.615,0.9242,780.7239999999999
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-30,2024,3,830,2.615,0.8835999999999999,779.452
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-07,2024,3,830,2.615,0.843,778.18
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-09,2024,3,830,2.615,0.8237142857142857,777.4135714285713
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-12,2024,3,830,2.615,0.8044285714285714,776.6471428571429
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-18,2024,3,830,2.615,0.7851428571428571,775.8807142857142
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-19,2024,3,830,2.615,0.7658571428571428,775.1142857142856
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-23,2024,3,830,2.615,0.7465714285714286,774.3478571428572
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-29,2024,3,830,2.615,0.7272857142857142,773.5814285714285
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-01,2024,3,830,2.615,0.708,772.815
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-02,2024,3,830,2.615,0.6887142857142856,772.0485714285714
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-04,2024,3,830,2.615,0.6694285714285714,771.2821428571428
Tehri Reservoir,Ganga Basin,CWC,30.43921006,78.45546181,2024-03-05,2024,3,830,2.615,0.6501428571428571,770.5157142857144
